id,crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield_value
9034,Sesamum,2004,Kharif     ,Haryana,3686.0,1200.0,484.6,399341.0,774.06,0.162222
9036,Sunflower,2004,Rabi       ,Haryana,5334.0,9200.0,484.6,577886.0,1120.14,2.69429
9038,Urad,2004,Kharif     ,Haryana,2155.0,700.0,484.6,233473.0,452.55,0.145385
9039,Wheat,2004,Rabi       ,Haryana,2316670.0,9043000.0,484.6,250988000.0,486502.0,3.77474
9040,Arhar/Tur,2004,Kharif     ,Madhya Pradesh,314422.0,243677.0,895.7,34064500.0,66028.6,0.692292
9041,Bajra,2004,Kharif     ,Madhya Pradesh,184058.0,248478.0,895.7,19940800.0,38652.2,0.938125
9042,Barley,2004,Rabi       ,Madhya Pradesh,82522.0,102327.0,895.7,8940430.0,17329.6,1.42842
9043,Castor seed,2004,Kharif     ,Madhya Pradesh,1773.0,671.0,895.7,192087.0,372.33,0.3545
9044,Coriander,2004,Whole Year ,Madhya Pradesh,136352.0,52565.0,895.7,14772400.0,28633.9,0.339783
9045,Cotton(lint),2004,Kharif     ,Madhya Pradesh,584347.0,644360.0,895.7,63308200.0,122713.0,0.947917
9046,Garlic,2004,Whole Year ,Madhya Pradesh,42254.0,178505.0,895.7,4577800.0,8873.34,3.05312
9047,Ginger,2004,Kharif     ,Madhya Pradesh,5216.0,5918.0,895.7,565101.0,1095.36,1.09256
9048,Gram,2004,Rabi       ,Madhya Pradesh,2686450.0,2471540.0,895.7,291050000.0,564155.0,0.881458
9049,Groundnut,2004,Kharif     ,Madhya Pradesh,211696.0,240698.0,895.7,22935100.0,44456.2,1.15128
9050,Horse-gram,2004,Kharif     ,Madhya Pradesh,29682.0,7675.0,895.7,3215750.0,6233.22,0.278235
9051,Horse-gram,2004,Rabi       ,Madhya Pradesh,160.0,45.0,895.7,17334.4,33.6,0.305
9052,Jowar,2004,Kharif     ,Madhya Pradesh,628945.0,604416.0,895.7,68139900.0,132078.0,1.05396
9053,Jowar,2004,Rabi       ,Madhya Pradesh,4115.0,3955.0,895.7,445819.0,864.15,1.205
9054,Linseed,2004,Rabi       ,Madhya Pradesh,129121.0,55264.0,895.7,13989000.0,27115.4,0.567447
9055,Maize,2004,Kharif     ,Madhya Pradesh,873546.0,1222960.0,895.7,94640000.0,183445.0,1.34125
9056,Masoor,2004,Rabi       ,Madhya Pradesh,528897.0,262204.0,895.7,57300700.0,111068.0,0.47
9057,Niger seed,2004,Kharif     ,Madhya Pradesh,97833.0,23236.0,895.7,10599200.0,20544.9,0.227308
9060,Ragi,2004,Kharif     ,Madhya Pradesh,403.0,112.0,895.7,43661.0,84.63,0.302
9061,Rapeseed &Mustard,2004,Rabi       ,Madhya Pradesh,760363.0,755801.0,895.7,82377700.0,159676.0,0.737917
9062,Rice,2004,Kharif     ,Madhya Pradesh,1675510.0,1302620.0,895.7,181525000.0,351858.0,0.803542
9063,Safflower,2004,Rabi       ,Madhya Pradesh,1205.0,328.0,895.7,130550.0,253.05,0.265882
9064,Sesamum,2004,Kharif     ,Madhya Pradesh,160464.0,65148.0,895.7,17384700.0,33697.4,0.466667
9065,Small millets,2004,Kharif     ,Madhya Pradesh,371536.0,97368.0,895.7,40252200.0,78022.6,0.256053
9066,Soyabean,2004,Kharif     ,Madhya Pradesh,4580460.0,3751400.0,895.7,496247000.0,961896.0,0.821875
9068,Sunflower,2004,Kharif     ,Madhya Pradesh,1897.0,943.0,895.7,205521.0,398.37,0.316087
9070,Turmeric,2004,Whole Year ,Madhya Pradesh,662.0,633.0,895.7,71721.1,139.02,1.01281
9071,Urad,2004,Kharif     ,Madhya Pradesh,547073.0,193237.0,895.7,59269900.0,114885.0,0.346042
9072,Urad,2004,Rabi       ,Madhya Pradesh,5292.0,2178.0,895.7,573335.0,1111.32,0.28
9073,Wheat,2004,Rabi       ,Madhya Pradesh,4188250.0,7320040.0,895.7,453755000.0,879532.0,1.7075
9074,Arhar/Tur,2004,Kharif     ,Maharashtra,1074000.0,658200.0,1052.0,116357000.0,225540.0,0.577187
9075,Bajra,2004,Kharif     ,Maharashtra,1528900.0,1126300.0,1052.0,165641000.0,321069.0,0.622273
9076,Castor seed,2004,Kharif     ,Maharashtra,12300.0,3500.0,1052.0,1332580.0,2583.0,0.253182
9077,Cotton(lint),2004,Kharif     ,Maharashtra,2839500.0,2938500.0,1052.0,307631000.0,596295.0,1.08889
9078,Gram,2004,Rabi       ,Maharashtra,829900.0,466200.0,1052.0,89911400.0,174279.0,0.53871
9079,Groundnut,2004,Kharif     ,Maharashtra,346600.0,358800.0,1052.0,37550600.0,72786.0,0.732857
9080,Groundnut,2004,Summer     ,Maharashtra,69400.0,100200.0,1052.0,7518800.0,14574.0,1.31387
9081,Jowar,2004,Kharif     ,Maharashtra,1532900.0,1791800.0,1052.0,166074000.0,321909.0,1.12923
9082,Jowar,2004,Rabi       ,Maharashtra,3223200.0,1831500.0,1052.0,349201000.0,676872.0,0.674615
9083,Linseed,2004,Rabi       ,Maharashtra,50300.0,11200.0,1052.0,5449500.0,10563.0,0.294211
9084,Maize,2004,Kharif     ,Maharashtra,353200.0,606900.0,1052.0,38265700.0,74172.0,1.38778
9085,Maize,2004,Rabi       ,Maharashtra,65000.0,130500.0,1052.0,7042100.0,13650.0,1.72348
9086,Maize,2004,Summer     ,Maharashtra,13400.0,20400.0,1052.0,1451760.0,2814.0,1.46278
9087,Moong(Green Gram),2004,Kharif     ,Maharashtra,656000.0,227800.0,1052.0,71071000.0,137760.0,0.509091
9088,Niger seed,2004,Kharif     ,Maharashtra,54200.0,16700.0,1052.0,5872030.0,11382.0,0.3395
9089,Other  Rabi pulses,2004,Rabi       ,Maharashtra,91200.0,28200.0,1052.0,9880610.0,19152.0,0.364
9090,Other Cereals,2004,Kharif     ,Maharashtra,75000.0,41700.0,1052.0,8125500.0,15750.0,0.474138
9091,Other Cereals,2004,Rabi       ,Maharashtra,9300.0,3100.0,1052.0,1007560.0,1953.0,0.369375
9092,Other Kharif pulses,2004,Kharif     ,Maharashtra,203800.0,71300.0,1052.0,22079700.0,42798.0,0.3125
9093,Ragi,2004,Kharif     ,Maharashtra,144600.0,147200.0,1052.0,15666000.0,30366.0,1.01333
9094,Rapeseed &Mustard,2004,Rabi       ,Maharashtra,8600.0,2500.0,1052.0,931724.0,1806.0,0.332593
9095,Rice,2004,Kharif     ,Maharashtra,1488200.0,2098200.0,1052.0,161232000.0,312522.0,1.0229
9096,Rice,2004,Summer     ,Maharashtra,20500.0,49000.0,1052.0,2220970.0,4305.0,2.463
9097,Safflower,2004,Rabi       ,Maharashtra,251900.0,120100.0,1052.0,27290800.0,52899.0,0.5225
9098,Sesamum,2004,Kharif     ,Maharashtra,105200.0,24600.0,1052.0,11397400.0,22092.0,0.274687
9099,Sesamum,2004,Rabi       ,Maharashtra,3800.0,900.0,1052.0,411692.0,798.0,0.224
9100,Small millets,2004,Kharif     ,Maharashtra,75000.0,41700.0,1052.0,8125500.0,15750.0,0.474138
9101,Small millets,2004,Rabi       ,Maharashtra,9300.0,3100.0,1052.0,1007560.0,1953.0,0.369375
9102,Soyabean,2004,Kharif     ,Maharashtra,2102200.0,1892400.0,1052.0,227752000.0,441462.0,1.20448
9104,Sunflower,2004,Kharif     ,Maharashtra,113100.0,53600.0,1052.0,12253300.0,23751.0,0.51
9105,Sunflower,2004,Rabi       ,Maharashtra,200700.0,107800.0,1052.0,21743800.0,42147.0,0.557917
9106,Sunflower,2004,Summer     ,Maharashtra,6900.0,5200.0,1052.0,747546.0,1449.0,0.87
9107,Urad,2004,Kharif     ,Maharashtra,530500.0,216500.0,1052.0,57474400.0,111405.0,0.522121
9108,Wheat,2004,Rabi       ,Maharashtra,755700.0,1016300.0,1052.0,81872500.0,158697.0,1.19967
9109,Arhar/Tur,2004,Kharif     ,Nagaland,6400.0,6000.0,1711.5,693376.0,1344.0,0.94125
9110,Bajra,2004,Kharif     ,Nagaland,2680.0,4000.0,1711.5,290351.0,562.8,1.50875
9111,Barley,2004,Rabi       ,Nagaland,4400.0,7000.0,1711.5,476696.0,924.0,1.58125
9112,Cotton(lint),2004,Kharif     ,Nagaland,1500.0,150.0,1711.5,162510.0,315.0,0.0966667
9113,Gram,2004,Rabi       ,Nagaland,1360.0,1000.0,1711.5,147342.0,285.6,0.788571
9114,Groundnut,2004,Kharif     ,Nagaland,5540.0,6980.0,1711.5,600204.0,1163.4,1.26375
9115,Jowar,2004,Kharif     ,Nagaland,2500.0,4000.0,1711.5,270850.0,525.0,1.5975
9117,Linseed,2004,Rabi       ,Nagaland,7300.0,5640.0,1711.5,790882.0,1533.0,0.64
9118,Maize,2004,Kharif     ,Nagaland,45400.0,81700.0,1711.5,4918640.0,9534.0,1.80125
9119,Maize,2004,Rabi       ,Nagaland,1000.0,1800.0,1711.5,108340.0,210.0,1.905
9120,Masoor,2004,Rabi       ,Nagaland,2530.0,1100.0,1711.5,274100.0,531.3,0.43875
9121,Moong(Green Gram),2004,Kharif     ,Nagaland,1300.0,840.0,1711.5,140842.0,273.0,0.621429
9122,Niger seed,2004,Kharif     ,Nagaland,800.0,880.0,1711.5,86672.0,168.0,1.11
9123,Other  Rabi pulses,2004,Rabi       ,Nagaland,4300.0,3650.0,1711.5,465862.0,903.0,0.8625
9124,Other Kharif pulses,2004,Kharif     ,Nagaland,6630.0,5400.0,1711.5,718294.0,1392.3,0.945
9125,Peas & beans (Pulses),2004,Kharif     ,Nagaland,1270.0,1000.0,1711.5,137592.0,266.7,0.7775
9126,Peas & beans (Pulses),2004,Rabi       ,Nagaland,7070.0,5440.0,1711.5,765964.0,1484.7,0.74625
9128,Rapeseed &Mustard,2004,Rabi       ,Nagaland,26330.0,20490.0,1711.5,2852590.0,5529.3,0.755
9129,Rice,2004,Kharif     ,Nagaland,153000.0,259750.0,1711.5,16576000.0,32130.0,1.65625
9130,Rice,2004,Rabi       ,Nagaland,1000.0,2000.0,1711.5,108340.0,210.0,1.99
9131,Sesamum,2004,Kharif     ,Nagaland,500.0,250.0,1711.5,54170.0,105.0,0.4325
9132,Small millets,2004,Kharif     ,Nagaland,7000.0,7000.0,1711.5,758380.0,1470.0,0.9975
9133,Soyabean,2004,Kharif     ,Nagaland,30000.0,48000.0,1711.5,3250200.0,6300.0,1.64875
9136,Sunflower,2004,Kharif     ,Nagaland,450.0,330.0,1711.5,48753.0,94.5,0.77
9137,Sunflower,2004,Rabi       ,Nagaland,150.0,240.0,1711.5,16251.0,31.5,1.4
9138,Wheat,2004,Rabi       ,Nagaland,8200.0,13000.0,1711.5,888388.0,1722.0,1.49125
9139,Arhar/Tur,2004,Kharif     ,Punjab,8900.0,7700.0,366.4,964226.0,1869.0,0.928667
9140,Bajra,2004,Kharif     ,Punjab,7000.0,7000.0,366.4,758380.0,1470.0,1.0
9141,Barley,2004,Rabi       ,Punjab,22000.0,74000.0,366.4,2383480.0,4620.0,3.32
9142,Cotton(lint),2004,Kharif     ,Punjab,509000.0,2087000.0,366.4,55145100.0,106890.0,3.63889
9143,Gram,2004,Rabi       ,Punjab,5100.0,4400.0,366.4,552534.0,1071.0,0.845
9144,Groundnut,2004,Kharif     ,Punjab,4300.0,3600.0,366.4,465862.0,903.0,0.82
9145,Guar seed,2004,Whole Year ,Punjab,27100.0,19400.0,366.4,2936010.0,5691.0,0.8
9146,Maize,2004,Kharif     ,Punjab,154000.0,422000.0,366.4,16684400.0,32340.0,2.88364
9147,Masoor,2004,Rabi       ,Punjab,3300.0,1600.0,366.4,357522.0,693.0,0.504286
9148,Moong(Green Gram),2004,Kharif     ,Punjab,15000.0,12000.0,366.4,1625100.0,3150.0,0.811667
9149,Moth,2004,Kharif     ,Punjab,300.0,200.0,366.4,32502.0,63.0,0.666667
9150,Rapeseed &Mustard,2004,Rabi       ,Punjab,60000.0,62000.0,366.4,6500400.0,12600.0,1.08118
9151,Rice,2004,Kharif     ,Punjab,2800000.0,10437000.0,366.4,303352000.0,588000.0,3.78882
9152,Sesamum,2004,Kharif     ,Punjab,10100.0,4100.0,366.4,1094230.0,2121.0,0.379091
9154,Urad,2004,Kharif     ,Punjab,3400.0,1800.0,366.4,368356.0,714.0,0.633333
9155,Wheat,2004,Rabi       ,Punjab,3482000.0,14698000.0,366.4,377240000.0,731220.0,4.17882
9156,Arhar/Tur,2004,Kharif     ,Tripura,1481.0,997.0,2706.3,160452.0,311.01,0.69
9157,Cotton(lint),2004,Kharif     ,Tripura,1045.0,1555.0,2706.3,113215.0,219.45,1.4875
9158,Gram,2004,Rabi       ,Tripura,266.0,187.0,2706.3,28818.4,55.86,0.7025
9159,Groundnut,2004,Kharif     ,Tripura,442.0,459.0,2706.3,47886.3,92.82,1.005
9160,Groundnut,2004,Rabi       ,Tripura,197.0,210.0,2706.3,21343.0,41.37,1.1575
9162,Maize,2004,Kharif     ,Tripura,2790.0,2967.0,2706.3,302269.0,585.9,1.0525
9163,Masoor,2004,Rabi       ,Tripura,422.0,215.0,2706.3,45719.5,88.62,0.5225
9165,Moong(Green Gram),2004,Kharif     ,Tripura,340.0,183.0,2706.3,36835.6,71.4,0.5375
9166,Moong(Green Gram),2004,Rabi       ,Tripura,442.0,220.0,2706.3,47886.3,92.82,0.505
9167,Other  Rabi pulses,2004,Rabi       ,Tripura,930.0,628.0,2706.3,100756.0,195.3,0.72
9168,Other Kharif pulses,2004,Kharif     ,Tripura,1724.0,1151.0,2706.3,186778.0,362.04,0.6675
9169,Peas & beans (Pulses),2004,Rabi       ,Tripura,1033.0,720.0,2706.3,111915.0,216.93,0.6875
9170,Rapeseed &Mustard,2004,Rabi       ,Tripura,1720.0,1315.0,2706.3,186345.0,361.2,0.765
9171,Rice,2004,Kharif     ,Tripura,256076.0,602221.0,2706.3,27743300.0,53776.0,2.24
9172,Sesamum,2004,Kharif     ,Tripura,1580.0,715.0,2706.3,171177.0,331.8,0.455
9174,Urad,2004,Kharif     ,Tripura,1026.0,611.0,2706.3,111157.0,215.46,0.575
9175,Urad,2004,Rabi       ,Tripura,407.0,245.0,2706.3,44094.4,85.47,0.595
9176,Wheat,2004,Rabi       ,Tripura,944.0,1942.0,2706.3,102273.0,198.24,2.0525
9177,Arhar/Tur,2004,Kharif     ,Uttarakhand,1833.0,1182.0,1219.6,198587.0,384.93,0.680833
9178,Barley,2004,Rabi       ,Uttarakhand,24180.0,33514.0,1219.6,2619660.0,5077.8,1.44154
9180,Gram,2004,Rabi       ,Uttarakhand,823.0,639.0,1219.6,89163.8,172.83,0.737273
9181,Groundnut,2004,Kharif     ,Uttarakhand,1624.0,2005.0,1219.6,175944.0,341.04,1.184
9182,Horse-gram,2004,Kharif     ,Uttarakhand,8575.0,6134.0,1219.6,929016.0,1800.75,0.724545
9183,Linseed,2004,Rabi       ,Uttarakhand,21.0,7.0,1219.6,2275.14,4.41,0.315
9184,Maize,2004,Kharif     ,Uttarakhand,29501.0,44967.0,1219.6,3196140.0,6195.21,1.43846
9185,Maize,2004,Summer     ,Uttarakhand,74.0,147.0,1219.6,8017.16,15.54,1.96
9186,Masoor,2004,Rabi       ,Uttarakhand,11803.0,7001.0,1219.6,1278740.0,2478.63,0.604615
9187,Moong(Green Gram),2004,Kharif     ,Uttarakhand,4.0,1.0,1219.6,433.36,0.84,0.166667
9188,Moong(Green Gram),2004,Summer     ,Uttarakhand,16.0,6.0,1219.6,1733.44,3.36,0.365
9189,Moth,2004,Kharif     ,Uttarakhand,4.0,1.0,1219.6,433.36,0.84,0.25
9191,Other  Rabi pulses,2004,Rabi       ,Uttarakhand,756.0,364.0,1219.6,81905.0,158.76,0.6425
9192,Other Cereals,2004,Kharif     ,Uttarakhand,75993.0,88540.0,1219.6,8233080.0,15958.5,1.11727
9193,Other Cereals,2004,Rabi       ,Uttarakhand,512.0,806.0,1219.6,55470.1,107.52,1.46375
9194,Other Kharif pulses,2004,Kharif     ,Uttarakhand,14316.0,9918.0,1219.6,1551000.0,3006.36,0.620769
9195,Peas & beans (Pulses),2004,Rabi       ,Uttarakhand,3852.0,2987.0,1219.6,417326.0,808.92,0.683846
9197,Ragi,2004,Kharif     ,Uttarakhand,131003.0,164096.0,1219.6,14192900.0,27510.6,1.35091
9198,Rapeseed &Mustard,2004,Rabi       ,Uttarakhand,14790.0,9600.0,1219.6,1602350.0,3105.9,0.59
9199,Rice,2004,Kharif     ,Uttarakhand,281464.0,537876.0,1219.6,30493800.0,59107.4,1.59231
9200,Rice,2004,Summer     ,Uttarakhand,7511.0,22367.0,1219.6,813742.0,1577.31,2.975
9201,Sesamum,2004,Kharif     ,Uttarakhand,2035.0,468.0,1219.6,220472.0,427.35,0.233846
9202,Soyabean,2004,Kharif     ,Uttarakhand,13347.0,17768.0,1219.6,1446010.0,2802.87,1.15923
9204,Sunflower,2004,Kharif     ,Uttarakhand,206.0,246.0,1219.6,22318.0,43.26,1.05
9205,Tobacco,2004,Whole Year ,Uttarakhand,31.0,117.0,1219.6,3358.54,6.51,3.486
9206,Urad,2004,Kharif     ,Uttarakhand,11212.0,4937.0,1219.6,1214710.0,2354.52,0.435385
9207,Urad,2004,Summer     ,Uttarakhand,25.0,11.0,1219.6,2708.5,5.25,0.44
9208,Wheat,2004,Rabi       ,Uttarakhand,387103.0,799221.0,1219.6,41938700.0,81291.6,1.77692
9209,other oilseeds,2004,Kharif     ,Uttarakhand,257.0,170.0,1219.6,27843.4,53.97,0.644444
9210,other oilseeds,2004,Rabi       ,Uttarakhand,121.0,69.0,1219.6,13109.1,25.41,0.57
9211,Arhar/Tur,2004,Rabi       ,Jharkhand,20377.1,30381.0,1149.2,2207650.0,4279.19,1.50625
9212,Barley,2004,Rabi       ,Jharkhand,2962.57,1801.0,1149.2,320965.0,622.14,0.61
9213,Gram,2004,Rabi       ,Jharkhand,17622.2,13790.0,1149.2,1909190.0,3700.67,0.859091
9214,Maize,2004,Autumn     ,Jharkhand,92036.1,133582.0,1149.2,9971200.0,19327.6,1.36773
9215,Masoor,2004,Rabi       ,Jharkhand,2691.72,1619.0,1149.2,291621.0,565.261,0.5825
9219,Ragi,2004,Autumn     ,Jharkhand,29029.2,23846.0,1149.2,3145020.0,6096.12,0.81125
9220,Rapeseed &Mustard,2004,Rabi       ,Jharkhand,6412.26,6335.0,1149.2,694704.0,1346.57,0.904762
9221,Rice,2004,Autumn     ,Jharkhand,153609.0,105328.0,1149.2,16642000.0,32257.9,0.714
9222,Rice,2004,Winter     ,Jharkhand,980642.0,901045.0,1149.2,106243000.0,205935.0,0.85
9224,Wheat,2004,Rabi       ,Jharkhand,57905.6,72740.0,1149.2,6273490.0,12160.2,1.25773
9225,Arhar/Tur,2004,Rabi       ,West Bengal,1481.0,1054.0,1612.9,160452.0,311.01,0.778333
9226,Bajra,2004,Kharif     ,West Bengal,129.0,45.0,1612.9,13975.9,27.09,0.44
9227,Barley,2004,Rabi       ,West Bengal,2421.0,4047.0,1612.9,262291.0,508.41,1.57429
9228,Cardamom,2004,Whole Year ,West Bengal,2.874,1.0,1612.9,311.369,0.60354,0.24
9229,Castor seed,2004,Rabi       ,West Bengal,45.0,43.0,1612.9,4875.3,9.45,0.96
9232,Dry chillies,2004,Whole Year ,West Bengal,52182.0,61442.0,1612.9,5653400.0,10958.2,1.03889
9233,Ginger,2004,Kharif     ,West Bengal,9125.0,18781.0,1612.9,988602.0,1916.25,1.76556
9234,Gram,2004,Rabi       ,West Bengal,37987.0,38896.0,1612.9,4115510.0,7977.27,1.03846
9235,Groundnut,2004,Whole Year ,West Bengal,46467.0,71469.0,1612.9,5034240.0,9758.07,1.38333
9236,Horse-gram,2004,Rabi       ,West Bengal,2785.0,1163.0,1612.9,301727.0,584.85,0.364
9237,Jowar,2004,Kharif     ,West Bengal,1498.0,649.0,1612.9,162293.0,314.58,0.5175
9239,Khesari,2004,Rabi       ,West Bengal,35048.0,33277.0,1612.9,3797100.0,7360.08,0.838824
9240,Linseed,2004,Rabi       ,West Bengal,5320.0,1430.0,1612.9,576369.0,1117.2,0.285
9241,Maize,2004,Kharif     ,West Bengal,64629.0,190546.0,1612.9,7001910.0,13572.1,2.58437
9242,Masoor,2004,Rabi       ,West Bengal,62698.0,37874.0,1612.9,6792700.0,13166.6,0.574118
9244,Moong(Green Gram),2004,Kharif     ,West Bengal,674.0,315.0,1612.9,73021.2,141.54,0.484286
9245,Moong(Green Gram),2004,Rabi       ,West Bengal,1238.0,831.0,1612.9,134125.0,259.98,0.607273
9246,Moong(Green Gram),2004,Summer     ,West Bengal,9804.0,3249.0,1612.9,1062170.0,2058.84,0.341875
9247,Niger seed,2004,Kharif     ,West Bengal,6593.0,4249.0,1612.9,714286.0,1384.53,0.5425
9248,Other Kharif pulses,2004,Kharif     ,West Bengal,846.0,518.0,1612.9,91655.6,177.66,0.5125
9249,Peas & beans (Pulses),2004,Rabi       ,West Bengal,14347.0,9402.0,1612.9,1554350.0,3012.87,0.688125
9251,Ragi,2004,Kharif     ,West Bengal,12358.0,15118.0,1612.9,1338870.0,2595.18,0.838333
9252,Rapeseed &Mustard,2004,Rabi       ,West Bengal,457495.0,342698.0,1612.9,49565000.0,96074.0,0.707222
9253,Rice,2004,Autumn     ,West Bengal,320822.0,653044.0,1612.9,34757900.0,67372.6,2.03722
9254,Rice,2004,Summer     ,West Bengal,1376390.0,4257110.0,1612.9,149118000.0,289041.0,2.85778
9255,Rice,2004,Winter     ,West Bengal,4086400.0,9974730.0,1612.9,442721000.0,858145.0,2.33611
9256,Safflower,2004,Rabi       ,West Bengal,419.0,462.0,1612.9,45394.5,87.99,0.8075
9257,Sannhamp,2004,Whole Year ,West Bengal,1526.0,7658.0,1612.9,165327.0,320.46,5.045
9258,Sesamum,2004,Whole Year ,West Bengal,148267.0,125041.0,1612.9,16063200.0,31136.1,0.761765
9259,Small millets,2004,Kharif     ,West Bengal,2249.0,1627.0,1612.9,243657.0,472.29,0.81125
9260,Small millets,2004,Rabi       ,West Bengal,750.0,1034.0,1612.9,81255.0,157.5,1.245
9261,Soyabean,2004,Kharif     ,West Bengal,540.0,305.0,1612.9,58503.6,113.4,0.5375
9263,Sunflower,2004,Kharif     ,West Bengal,8541.0,11211.0,1612.9,925332.0,1793.61,1.07333
9264,Tobacco,2004,Whole Year ,West Bengal,15058.0,20060.0,1612.9,1631380.0,3162.18,0.695
9265,Turmeric,2004,Whole Year ,West Bengal,12400.0,24478.0,1612.9,1343420.0,2604.0,1.85056
9266,Urad,2004,Kharif     ,West Bengal,47508.0,32022.0,1612.9,5147020.0,9976.68,0.653333
9267,Urad,2004,Rabi       ,West Bengal,11425.0,8398.0,1612.9,1237780.0,2399.25,0.671818
9268,Wheat,2004,Rabi       ,West Bengal,400093.0,841471.0,1612.9,43346100.0,84019.5,2.10444
9269,Arhar/Tur,2005,Kharif     ,Bihar,34204.0,45211.0,907.8,4101740.0,7182.84,1.28811
9270,Bajra,2005,Kharif     ,Bihar,4338.0,4591.0,907.8,520213.0,910.98,1.04462
9272,Barley,2005,Rabi       ,Bihar,16001.0,16563.0,907.8,1918840.0,3360.21,0.989474
9273,Castor seed,2005,Kharif     ,Bihar,164.0,154.0,907.8,19666.9,34.44,0.965
9274,Coriander,2005,Whole Year ,Bihar,2227.0,1749.0,907.8,267062.0,467.67,0.803437
9275,Dry chillies,2005,Whole Year ,Bihar,3107.0,3029.0,907.8,372591.0,652.47,0.936774
9276,Garlic,2005,Whole Year ,Bihar,2711.0,4003.0,907.8,325103.0,569.31,1.47677
9277,Ginger,2005,Whole Year ,Bihar,824.0,1243.0,907.8,98814.1,173.04,1.53
9278,Gram,2005,Rabi       ,Bihar,62693.0,58905.0,907.8,7518140.0,13165.5,0.958333
9279,Groundnut,2005,Kharif     ,Bihar,911.0,450.0,907.8,109247.0,191.31,0.495
9280,Horse-gram,2005,Kharif     ,Bihar,11744.0,10101.0,907.8,1408340.0,2466.24,0.8425
9281,Jowar,2005,Kharif     ,Bihar,4112.0,4236.0,907.8,493111.0,863.52,1.033
9283,Khesari,2005,Rabi       ,Bihar,99047.0,78799.0,907.8,11877700.0,20799.9,0.734474
9284,Linseed,2005,Rabi       ,Bihar,27135.0,23227.0,907.8,3254030.0,5698.35,0.851316
9285,Maize,2005,Kharif     ,Bihar,276983.0,456105.0,907.8,33215800.0,58166.4,1.61921
9286,Maize,2005,Rabi       ,Bihar,212073.0,637203.0,907.8,25431800.0,44535.3,2.77361
9287,Maize,2005,Summer     ,Bihar,175218.0,426534.0,907.8,21012100.0,36795.8,2.36361
9288,Masoor,2005,Rabi       ,Bihar,159358.0,117763.0,907.8,19110200.0,33465.2,0.673421
9290,Moong(Green Gram),2005,Kharif     ,Bihar,8247.0,4898.0,907.8,988980.0,1731.87,0.563714
9291,Moong(Green Gram),2005,Summer     ,Bihar,163458.0,93615.0,907.8,19601900.0,34326.2,0.591389
9293,Other  Rabi pulses,2005,Rabi       ,Bihar,2978.0,2257.0,907.8,357122.0,625.38,0.847619
9294,Other Kharif pulses,2005,Kharif     ,Bihar,1380.0,756.0,907.8,165490.0,289.8,0.505
9295,Peas & beans (Pulses),2005,Rabi       ,Bihar,24579.0,22618.0,907.8,2947510.0,5161.59,0.925526
9297,Ragi,2005,Kharif     ,Bihar,14237.0,12825.0,907.8,1707300.0,2989.77,0.804138
9298,Rapeseed &Mustard,2005,Rabi       ,Bihar,83622.0,77365.0,907.8,10028000.0,17560.6,0.894474
9299,Rice,2005,Autumn     ,Bihar,533233.0,503448.0,907.8,63945300.0,111979.0,0.962667
9300,Rice,2005,Summer     ,Bihar,113251.0,182827.0,907.8,13581100.0,23782.7,1.30458
9301,Rice,2005,Winter     ,Bihar,2604750.0,3023010.0,907.8,312362000.0,546998.0,1.03526
9302,Safflower,2005,Rabi       ,Bihar,173.0,138.0,907.8,20746.2,36.33,0.8375
9303,Sannhamp,2005,Whole Year ,Bihar,3191.0,2587.0,907.8,382665.0,670.11,0.773226
9304,Sesamum,2005,Kharif     ,Bihar,3188.0,2554.0,907.8,382305.0,669.48,0.83037
9305,Small millets,2005,Kharif     ,Bihar,6900.0,5159.0,907.8,827448.0,1449.0,0.767692
9307,Sunflower,2005,Kharif     ,Bihar,22713.0,30541.0,907.8,2723740.0,4769.73,1.32148
9309,Tobacco,2005,Whole Year ,Bihar,14901.0,17242.0,907.8,1786930.0,3129.21,1.15143
9310,Turmeric,2005,Whole Year ,Bihar,3515.0,3417.0,907.8,421519.0,738.15,0.975
9311,Urad,2005,Kharif     ,Bihar,25197.0,19443.0,907.8,3021620.0,5291.37,0.792571
9312,Wheat,2005,Rabi       ,Bihar,2001770.0,2821120.0,907.8,240052000.0,420372.0,1.34974
9313,Arhar/Tur,2005,Kharif     ,Chhattisgarh,50719.0,22470.0,1292.7,6082220.0,10651.0,0.42875
9314,Bajra,2005,Kharif     ,Chhattisgarh,81.0,31.0,1292.7,9713.52,17.01,0.58
9316,Barley,2005,Rabi       ,Chhattisgarh,3604.0,2981.0,1292.7,432192.0,756.84,0.877143
9317,Castor seed,2005,Kharif     ,Chhattisgarh,95.0,30.0,1292.7,11392.4,19.95,0.256667
9318,Coriander,2005,Whole Year ,Chhattisgarh,4008.0,1110.0,1292.7,480639.0,841.68,0.258
9319,Cotton(lint),2005,Kharif     ,Chhattisgarh,248.0,392.0,1292.7,29740.2,52.08,1.2775
9320,Dry chillies,2005,Whole Year ,Chhattisgarh,6389.0,1666.0,1292.7,766169.0,1341.69,0.255625
9321,Garlic,2005,Whole Year ,Chhattisgarh,899.0,2518.0,1292.7,107808.0,188.79,2.98643
9322,Ginger,2005,Whole Year ,Chhattisgarh,1727.0,1582.0,1292.7,207102.0,362.67,1.02688
9323,Gram,2005,Rabi       ,Chhattisgarh,242687.0,172249.0,1292.7,29103000.0,50964.3,0.67375
